Track ID 	 Topic 	 Lyrics 
12984630	Dance	Everybody's dancing, everybody shines Everybody's flying together all the time Everybody's dancing, everybody shines Everybody's flying together all the night Everybody's dancing, dancing  I wanna see the beauty of your eyes I wanna hold you baby in my I wanna be the reason of your smile I wanna dream until the sun will rise  Improvising, sweet love dancing We keep on rising Let your body flow to the dancefloor Improvising, sweet love dancing We keep on rising Let your body flow to the dancefloor  Everybody's dancing, everybody shines    
27782879	Dance	Feels like an Earthquake, the dancefloor will sent you free through the waves of sound  Seismic vibrations creating armonic sea  Feels like an Earthquake, the dancefloor will sent you free through the waves of sound    
6185273	Dance	Can you see me? I can see you Don't you know me? wanna know you Could be something, maybe nothing Show me what you got it's up to you Can't hear just what i say Doesn't matter anyway Can you see me? i can see you Don't you know me? wanna know you  Get on the dancefloor baby I wanna see your body touch the floor Pick it up, shake it, spin it around Shake it till you can't. take, take no more.  Please forgive me, never told you Im the music that you dance to you Can't hear just what you say    
44541438	Dance	Blood On The DanceFloor Hating me, won't make you pretty Blood On The DanceFloor  Ooops I did it again I committed a sin Drunk dialed my ex Fuck her right to the next Hoes on my neck Mr. Whiskey Trainwreck Always breakin' the law Blame it on alcohol  You better call the cops Because we just wont stop We got that beat that drops Just drop it like it's hot  You better call the cops Because we just wont stop We got that beat that drops Just drop it like it's hot  D.U.I-I-I-I-I D.U.I-I-I-I-I If it's not rough, then it's not good enough-ough-oughh D.U.I-I-I-I-I    
12408688	Dance	Give her a?? To shake your hips soft Get that body on the floor Give her a baseline To teach that waistline Get that body on the floor On the floor Where people come together On the dancefloor To check out one another Hey DJ hey Hey DJ Hey    
26934890	Dance	Turn up the music Let´s get out on the floor I like to move it Come and give me some more  Watch me getting physical Out of control, Ah There's people watching me, Ah I never miss a beat  Still the night, kill the lights Feel it under your skin Time is right, keep it tight ‘Cause it's pulling you in  Wrap it up you can't stop ‘Cause it feels like an overdose (feels like an overdose)  Oh, oh Evacuate the dancefloor Oh, oh I'm infected by the sound Oh, oh Stop this beat is killing me Hey Dr. DJ let the music take me underground  (Everybody in the club) Oh, oh Evacuate the dancefloor Oh, oh I'm infected by the sound (Everybody in the club) Oh, oh Stop this beat is killing me Hey Dr. DJ come burn this place right down to the ground  (Oh) My body's aching System overload Temperature's rising    
8898812	Dance	you could feel the tide turn with the drop in the baseline. You could feel it going up a gear, well we're young and we're here and we're going to see the night through.  you're never too old, to let the beat take hold and throwdown like a child. So lay down your pride, lets dance tonight.     
70722033	Dance	Baby can you feel it? I want your body you are my type and baby girl I need it, I need you everyday in my life,  you make me feel insecure, you are so perfect and baby you woth it, so shawty give me some more, and every girl hate it, cause you make me faded  I see you on the dancefloor, I'm here to save you, all the women hate you cause you look better than them  I don't know what it is, you make me feel some type of way Girl tell me what it is, you make me feel some type of way, I need you right right now, I want your body now, I don't know what it is, you make me feel some type of way,     
11611480	Dance	So I asked her to dance She said she wasn't able And all her friends laughed She was just trying to be gentle And so we danced Round and round in circles Not of that lovesong But our very own circles  Slowset is dead No more love on the dancefloor Unless you're out of your head    
70293125	Dance	Come on, come on, turn the radio on It's Friday night and it won't be long Gotta do my hair, put my make-up on It's Friday night and it won't be long 'til I  Hit the dancefloor Hit the dancefloor I got all I need No I ain't got cash I ain't got cash But I got you baby  Baby I don't need dollar bills to have fun tonight (I love cheap thrills!) Baby I don't need dollar bills to have fun tonight (I love cheap thrills!) I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing  Come on come on, turn the radio on    
18164253	Dance	Come on everybody follow me You can shake your body, it's for free Welcome to my dancefloor Don't be shy I just wanna have a good time  Music, rhythm, music Comes from me Rhythm, music, rhythm You can feel Come on everybody Come on everybody Come on everybody Shake with me  Welcome, welcome    
11721524	Dance	Why cant you hold me in the street why cant i kiss you on the dancefloor  some say love is everything and some say they dont know  if you could see    
9473933	Dance	She danced herself up in the moonless night She danced herself up 'till the daylight It was just her way to put aside    
16944882	Dance	I got this feelin, and it's makin me break in- to a cold sweat whenever I'm present It doesn't matter how long If you wasn't down from now on You'll be around to count on This feeling, put you down with the program Like I am So just dance till you feel how I feel now Sweet Tee's cold rockin the crowd Turn up the music, I'm a fanatic Make it heard from basement to attic Keepin you hooked like an addiction Sweet Tee is fact, not fiction On the records you hear me rhymin On the charts you see me climbin To the top of the deck, and I'm dealin Sweet Tee's in effect, and I got the feelin  Now's the time, so check your timex Hold tight while I take you to the climax Of the music, yeah, that'll work Get on the dancefloor, go bezerk Tee is here to let you know That you others got to go I'm steppin hard, steppin strong    
46622398	Dance	Hey Mr.Dj I'm sorry but I I've got something to say to my lover tonight Yeah you Mr.Dj I'm sorry but I I have nowhere to go Nowhere to stay tonight Tonight  Heartless bodies mindless minds Try to save me but I'm fine I have nowhere to go Heartless bodies mindless minds Try to save me but I'm fine I have nowhere to go  So the music is my lover And the dancefloor is my home I hope you let me stay here darlin We're better than we've been before So the music is my lover And the dancefloor is my home I hope you let me stay here darlin We're better than we've been before     
14011626	Dance	Rollin' out on a Friday night Bros in the car on the street outside The music's up so loud it's shakin' my freakin' neighbour's house Now tweetin' from my best friend's car Girl's sayin' "Where you at?", not far Just showed up and they're playin' my song Hit the button, party on,  Uh oh, here we go, shakin' up the dancefloor Get low, get-get low, now we're rockin' partycore Uh oh, here we go, shakin' up the dancefloor Get low, get-get low, damn I'm such a party whore     
12169518	Dance	Come in at one Get your back off the lawn, come join the fun Come in at two There is nothing that you can do  Come in at three Let the beat rock your body, yeah, that's the key Come in at four Get down and party some more (-ore)  Let's go before it's too late!  Can you see the happy people? Celebrating, having fun It's the power of the dancefloor And it's only just begun     
1400755	Dance	Summertime's gone - look at my face For my love like there's no space Fridge is all empty - gotta go far Have a drink at rositas bar  Bad times cover my soul Cover my soul with alcohol Gimme more peppermint tea Who's the girl sitting next to me?  Hey girl, white beauty Hey, hey, hey, hey beauty, Look at me girl, look at my face Let's get out to another place  Wanna be your first call - take me to the dancehall Busterland, busterland Banging in the blacklight - wanna finger backside Busterland, busterland Lying on the dancefloor - doing better hardcore Busterland, busterland    
8437900	Dance	Buzzing with adrenalin, I let the Hardcores venom in, Now im rushing like amphetamines, I can feel a stomp setting in, I'm toppling into mystery, coz intrigue got the best of me, So i make my problems history, as music means so much to me. Catch a beat, get lost in time, Rapture means a sweet bassline, Almost sublime, it blows my mind, And im coming up, just off good times, A smile forms, the dancefloor warms, Whistles and horns, a new days dawned, And now there aint no stopping 'em, Its called the rave phenomenom! The Rave Phenomenon    
30332740	Dance	LEAF (AND 1 MORE)  Came here to pa-pa-pa-pa-papapa-party! Came here to pa-pa-pa-pa-papapa-party!  I see you, see you dancin You see me, see me dancin Across the room You make me, make me uh oh Make my heart, make my heart go Boom boom boom boom You're dancin, dancin dirty And glancin, extra flirty Can you dance over to me? I'm windin, and you're starin You're grindin, just preparin Better dance over to me Dance, dance, dance, dance  I can't deny it, 'ny it, I can't deny it, 'ny it And with the stereo blastin to that techno-tronic You can't deny it, 'ny it, you can't deny it, 'ny it And with the stereo blastin to that, let's go!    
13160471	Dance	Am I drunk? Or high? 'cause the way you look tonight I's so wrong, so right, the way you make me feel inside  Oohoo, I don't know where to run, or where to hide girl Oohoo, I'm waiting in the dark, but that's just fine girl  Ijeh-eh iejeh-eh iejeh-eh eh Now turn the lights, turn the lights, turn the lights on her Ijeh-eh iejeh-eh iejeh-eh eh Now turn the lights, turn the lights, turn the lights on her Ijeh-eh iejeh-eh iejeh-eh eh Now turn the lights, turn the lights, turn the lights on her  You see her movin' cuz she rocks    
5868197	Dance	Maybe the dancefloor isn't the best place To look for it once more Smile with a pale face Hey how lovely to see you again Eyes all over her face all over again  Is it passing on now  Don't just stand there You are pretending The girl, the girl, the girl I don't know, is it passing on now  Don't sink the body    
8091783	Dance	You make friends with ugly people So you stand out in a crowd You keep it PC and street legal Turn it up but not too loud yeah  Notice her sleep walk dances? Gets her moves from the MTV Clubs filled with pimps and gangstas DJ spinning that RNB yeah  Report to the dancefloor Go go go go The kids all tune in to the black and white radio  Go go go go! Go go go go!    
1166796	Dance	16 fishermen raving out on the town on E 16 peacocks leave their nest and go flying into mystery they try to cut the spainish look but they look so untidy dont eat too much you'll never get enough when you're flying into mystery flyin into mystery when you should be out seafarin run out the jib rig the boom step back reality when their ship is on the ocean their nights are so empty    
6500980	Dance	The dance has got him He knows how to move He knows how to bang-bang [3x]  In music he trusts In music he get lost Music for breakfast Music to make love  Looks like he wants to shake Shake-shake the night Looks like he wanna stay Stay up all night  And he's got the energy Under the lights Looks like he wanna be The king of the night  The king of the night The king of the dancefloor The king of the boys He's the king of the girls [2x]     
9668829	Dance	Sunday morning I want to leave this painful life Yesterday's evening it was glorious The king of the dancefloor The man with the irresistible eyes They could not deny it, I was glorious  But if they saw those eyes today They should have screamed and walked away Probably called 911  I am falling into the darkness Once again I'm the joke, I am the clown I am falling    
32641853	Dance	Get down I wanna get it Get down I wanna get down This time I wanna get it Get down I wanna get down This time I wanna get it Get down I wanna get down This time I wanna get it Get down  No bad boys, no champaigne No false love, no mind games No scandals, no? No labels, labels No ice cream, no candy No too hot to handle me No cigarette, just alcohol Sliding easy down my throat No french kiss, no ooh la la    
5804243	Dance	[Verse 1] Start the dance of mass destruction!  All the world is one dancehall End of human evolution DJs deaf - all exits are closed Track by track, you have no choice Blood rave chaos over the world Last days, last race, twilight ages Welcome all on blood rave show  Blood Rave, Blood Rave, Blood Rave dancers Cyber blood - electric senses Blood Rave, Blood Rave, burn your dancefloor Dancing devils - Always hardcore    
2336164	Dance	Well get up up on the dancefloor tonight I've got two left feet and a bottle of red wine Making me feel like the beat and the bassline Are in my blood, both hands upon her waistline Get on up baby dance to the rhythm of the music Don't care what the DJ chooses Get lost in the rhythm of me Place don't close until we wanna leave it  You and I we're flying on an aeroplane tonight We're going, somewhere where the sun is shining bright Just close your eyes, and let's pretend we're dancing in the street In Barcelona Barcelona Barcelona Barcelona    
7945727	Dance	we'll build a fiction out of fleeting looks the times we never said hello well how are you swallow, turn out the lights lay here beside me we'll mouth the words that keep us young that give us hope that keep us bitter and cold  don't touch me 'cause i'm on the dancefloor    
27515709	Dance	Murder It's murder on the dancefloor But you better not kill the groove Dj, gonna burn this goddamn house right down  Oh, I know I know I know I know I know I know About your kind And so and so and so and so and so and so I'll have to play  If you think you're getting away I will prove you wrong I'll take you all the way Boy, just come along Hear me when I say Hey  It's murder on the dancefloor But you better not kill the groove Hey hey hey hey It's murder on the dancefloor But you better not steal the moves Dj, gonna burn this goddamn house right down     
44636230	Dance	Dancing Medicine By Kareem Raïhani, Avi Adir, Jim Roest, Osvaldo Joffre & Pablo Alanes Produced, mixed and arranged by Kareem Raïhani  Mastered by Darius van Helfteren @Amsterdam Mastering (NL)    
1056619	Dance	Oh, dancin' all night, so I have my play But how can I work when I sleep all day I got those rock 'n' roll blues, those rock 'n' roll blues I dig way down deep in my ol' blue jeans    
7945731	Dance	slow down brother you've got to let yourself slide to feel the flow get up sister you've got to move yourself on the dancefloor  big man's coming round all he wants is to keep control    
1970204	Dance	[Blueprint:] Shot shot shot shot  Weird lookin chicks You know how shit get in the club Up in the club! Got that thang on me! [Verse 1: Blueprint] Somebody told me to aim for the sky Cause even if you miss you'll still be among the stars True, but much harder to apply When it comes to meeting young ladies out at the bars I won't lie, I get a nice amount of love So when you see me with a girl it's nothing less than a seven But every now and then I go out to the club and Wake up with a girl that look like Dave Letterman You know me, I'm a homebody So when I do hit the club I ain't hard to catch On the dancefloor, spilling my drink, throwing bows Doing old school dances like the Smurf and Cabbage patch    
8582486	Dance	Kill my pain, choose the way Waiting for it, I just feel safe Calling you, you call my name I understand what you say but I don? t think the same I touch your shoulder, I see you pale Playing that game you make my plans There is goodness in the air Take it on, fly You will be pure  Somewhere there were some ugly faces I choose to take this one     
26598319	Dance	Rocking is our war  Rocking is our war ohh yeah are you really not afraid oh no no no walking toward us oh yeah because rocking is our war oh yeah  Shorty wanna get in the dancefloor alone sure you wanna talk about magic and love are you really are you really    
266389	Dance	Refugeecamp Turn me up give me some more Tom Jones your ready baby Yeah that's it Let go  Chorus: 1, 2 Tom's coming for you 3, 4 gonna bust through your door 5, 6 you better lock up your chicks 7, 8 before it's to late  Act right ladies seem forgot body Feels like pussycats come out Late night no matter where they rome They always gonna come home to Tom Jones     
10578143	Dance	The light would shine right through your dress And trace a line between your legs And Stefan said, and Jonny said They said nothing, they’re drunk now get to bed  He acts as if he’s not impress Dances only under your duress    
40171468	Dance	La la la la la La la la la la La la la la la la La la la  La la la la la La la la la la La la la la la la I dare you  Let go Let go Let go Let go  All of my life Too late Till you showed up with perfect timing Now here we are You rock it Our fingers are stuck in the socket It's just the nature a game Get ready, we'll do it again Let's not recover From the hangover When your eyes got me drunk I was sober  Is it true that you love me? I dare you to kiss me    
1678159	Dance	Closed happen people dancing boys dreaming cause we here to have a good time Now i think I know with you I can go just far let let´s wrong come on baby (John): I know that tonight we came on Party so leave you choose behind get on the dancefloor (All): Put your hands up in the air Friday night and you just don´t care you can do what you wanne do Do what you Like Put your hands up in the air shake him arround like and just don´t care you can do what you wanne do Do what you Like (Tim): On the dancefloor gonne get mine and you better get yours I see you cross the floor shaken your Body Now is you and me that´s the way it´s gatta be So come alone with me come on Baby    
29818286	Dance	Stop making the eyes at me, I'll stop making the eyes at you And what it is that surprises me, is that I don't really want you to And your shoulders are frozen (cold as the night) Over you're an explosion (you're dynamite) Your name isn't Rio, but I don't care for sand Lighting the fuse might result in a bang, with a bang-go! I bet that you look good on the dancefloor I don't know if your looking for romance or I don't know what ya looking for I said I bet that you look good on the dancefloor Dancing to electro-pop like a robot from 1984    
6859536	Dance	Fuck me at the parkinglot, Fuck me at McDonalds A cheeseburger I'll eat, And my tits and ass you'll fondle  Fuck me at the laundromat, Against the machine, There's still another hour, 'til my panties are clean.  CHORUS: I need it right now, I just can't wait, If you dont fuck me here, I'll masturbate.  It'll be really hot, If we don't get caught, So take out your cock And show me what you got!   Fuck me on the dancefloor, Just be sneaky, 'Cuz I'm getting wet, The way you dance so freaky.     
50538708	Dance	Kikoliko ko ko Kikoliko ko ko Kikoliko ko ko Kikoliko ko ko ko  Wuzzurrp it's me Sister…Durrrby U asked for a new song It's ready Y u open yor mouth? Is your jaw heavy? Utilise the dance floor Make steady Always happy yorself in any condition Just free yor mind clear the confusion U go see, u go find, the solution E go b, clean yor mind from pollution  Dey wan mek I fall But I no norr how Wey dey wan mek I stall But I no norr how And dey wan mek I dull But I no norr how    
29781603	Dance	Are you ready 4 this? I know I gotcha waitin' (Oh oh…) HaHa!!! I betch U didn't see this one comin'! (Oh oh…) Jeremy featuring Angelika!  (Oh oh) Is there a problem? I just can't stay at home alone I need my ladies to put their lethal dresses on We're gonna hang out with the partying kind We're gonna have some fun (that's right)!  U got it girl, get ready, feel and breathe the rhythm The beat goes wild, so crazy, I'm the rush U're thinkin' Come on girl, just bring it on, I'm gettin' closer Yeah celebrate, tonight U're all I ever wanted  (Oh oh) So hot, U're burnin' up the dancefloor (Oh oh) Now shake it up, I'll make U wonder (Oh oh) Your body's sweatin' to the music (Oh oh) Oh boy, I'm luvin' whatcha doin'    
10082175	Dance	I taught you how to dance I taught you how to swing I took you by the hand and pulled you gently in  I taught you how to shimmy I taught you how to boogie you crossed the dancefloor to me and stepped upon my toes  We were simply grooving the hipsters started laughing the way that we were moving a little out of time    
12128123	Dance	I need you now No fiery light in your brow No mountain in your palm And in your arms Nothing can bring me down  Cruel world  Heart heart Listen to your heart And I listen to my heart And all I hear is my body dying  Cruel world  Eyes eyes Look into your eyes And I look into your eyes And all I see is my reflection And it turns me on  What is this? The first day of your life What is this? No mindless mediocrity    
33028641	Dance	Dear mama I miss you so I just wrote to let you know Those senoritas know their way around the dancefloor But I can't stay here anymore Burning andelusian son Telling me I don't belong I've been dancing, sweating making love into the nights You can see it in my eyes  I've been taking a gun to my head I've been sleeping with medusas in my bed I've been singing this song that we sang Back home I've been hanging with a bad bunch just that night I've been roaming in the streets by the city lights    
1166795	Dance	16 fishermen raving out on the town on E 16 peacocks leave their nest and go flying into mystery they try to cut the spanish look but they look so untidy don't ask too much you'll never get enough when you're flying into mystery flying into mystery when you should be out seafarin run out the jib rig the boom step back reality  when their ship is on the ocean their nights are so empty they're weary of the smelly fish and the wash of the salty sea 16 fishermen raving each one carrying his own caul they believe it will keep death away when they face the angry squall    
11930669	Dance	They say that this is how the story ends That hands up music really go no events The party's going on as long as we're alive! (As long as we're alive) They say that ain't nobody gives a damn But take a look at me now here I am! The party's going on as long as we're alive! (As long as we're alive) Hands up isn't dead as long as we're alive! So DJ turn it up now, play it all night! Hands up isn't dead 'cause we don't let it die! Gonna keep it up forever and a night! Alright! Louder! Let's go! Alright! Come on everybody!    
8076180	Dance	If you sexy and you know it clap your hands If you sexy and you know it clap your hands If you sexy and you know it take your wait and break to show it Get on the dancefloor and dance  Tonight is the night Where everything changes like the weather Cause I plan a fly, so high Like them dollar bills when they makin it rain And I lie, get by Me and my ladys in the club they showing how Feeling so right Fellas are all on me Cause it's your night and I'm glad that you're came  I can see that you're A party animal A party animal A party animal like me I can see that you're A party animal A party animal A party animal like me  So enjoy your night out Just enjoy your night out Only enjoy your night out Go enjoy your night out    
8591057	Dance	Nobody said this club is closing  Too many hipsters on the dancefloor vogueing  Too many blue jeans standing on the outside ring  Watch me now, watch my body twisting  Forget yourself - nobody's watching  And let the heavy rhythm guide you let it help you swing  (Chorus)  Don't touch the fader DJ, don't touch the fader     
12556161	Dance	Walkin' on the wild side Crusin for a goal Baby baby baby, i'm out of control Singin with the lampstands, Hairdryer on the hair Dancin on the light floor Watching you over there Its a ladies night And i know it gon' be hot    
12191926	Dance	I don't mean to bother you but I was wondering you make the temperature start to rise everytime you step into the room, omg  I must be something like an X pill b-tches start touching themself and singing (Everything about you turns me on) Everything about you turns me on Wanna f-ck you so bad right now  it coulda been the clothes or coulda been the rolling stone or coulda been the scent of a hundred million b-tches smell when there's money in the air    
5906686	Dance	I just can't stop, I'm a freak I just can't stop moving my body We just can't stop when the beat drops We just can't stop rockin' this party In my knee high boots, in my zebra dunks My custom stampd chucks, or in my fuck me pumps In my truck stop shades, in my fake gold chains On the dancefloor, you won't forget my name 'Cuz when I'm in the kitchen cooking up the new shit When I'm in the bedroom taking care of bizness I'm a freak for the beat and I just can't stop Just can't stop Just can't stop Just can't stop I just can't stop, I'm a freak I just can't stop moving my body    
11059686	Dance	Like an avalanche Rescue me form the dance floor I can't fight it now Turn it u and turn it loud Hey, whisper in the ear forbidden And chains no fear  And I, I'll never ever Find such love It's you It's you who makes me Wanna touch above  Sexy, sexy like a shooting star Hey moving close but don't go far Hey, go right through my heart tonight    
1035427	Dance	Stepped up in the spot nobody in sight Until I saw you there so sexy tonight I'm tryna make my move so I'm asking you, do you, wanna, wanna  Take it to the dancefloor we can get naughty Move it to V.I.P your all on me I see you in the spotlight moving your body Are ya ready to go, are ya ready to go, to go Hey girl I wanna get on ya (wanna get on ya) Hey girl I know you wanna get on me Hey girl I got something for you I know you got something for me Cause we're outta control  Let's g- get outta control (Outta control) [x7] Ou-outta control  I'm blocking the way    
39681055	Dance	They can imitate you But they can't duplicate you Cause you got something special That makes me wanna taste you I want it all day long I'm addicted like it's wrong I want it all day long I'm addicted like it's wrong They can imitate you But they can't duplicate you Cause you got something special That makes me wanna taste you I want it all day long I'm addicted like it's wrong I want it all day long I'm addicted like it's wrong Whatcha gon Whatcha gon do with that dessert Murder that, murder that Dancefloor, dancefloor Murder that Murder that Murder that Are you saving that dessert for me? Cause if you are baby You know you could work for me    
8531185	Dance	"Dessert"  They can imitate you But they can't duplicate you Cause you got something special That makes me wanna taste you I want it all day long I'm addicted like it's wrong I want it all day long I'm addicted like it's wrong  Whatcha gon Whatcha gon do with that dessert  Murder that, murder that Dancefloor, dancefloor  Murder that Murder that Murder that  Are you saving that dessert for me? Cause if you are baby You know you could work for me The way you do it causing jealousy    
11827250	Dance	If I ruled the world We'd keep dancing If I ruled the world I got the feeling that I I would'nt mind to party All the time That's right If I ruled the world I tell'em that this night Was never ending So don't stop the dancing Everybody! Tararara x4 Eie i eh Tararara x4 If I ruled the world I got the feeling that I I would'nt mind to party All the time If I ruled the world I tell'em that this night Was never ending Carl Prit So don't stop the dancing! Crazy allnight long Pretty lady, yes, you're strong So we're gonna party Until is the end of the world Or at least until we're gone    
46542034	Dance	They can imitate you But they can't duplicate you Cause you got something special That makes me wanna taste you I want it all day long I'm addicted like it's wrong I want it all day long I'm addicted like it's wrong Whatcha gon Whatcha gon do with that dessert  Murder that, murder that Dancefloor, dancefloor  Murder that Murder that Murder that  Are you saving that dessert for me? Cause if you are baby You know you could work for me The way you do it causing jealousy But you don't ever gotta worry about the enemy They try to do it like you    
44326867	Dance	Pencil trace on Paper What nimble feet Pace on the dancefloor Life flows from his brushes While he's working at his Art But Alan just wants to tango And dance dance all night long Baila un tango para siempre Baile de fuego danza de pasión    
6948814	Dance	Heart-throb, heart-throb, heart-throb, heart-throb, Heart-throb, heart-throb, heart-throb, heart-throb, Heart-throb, heart-throb, heart-throb, heart-throb, Heart-throb, heart-throb, heart-throb, Heart-throb hits the ladies    
8343328	Dance	She's looking beautiful, totally beautiful You know what I mean She's looking excellent, totally excellent All the girls turn green And she goes down, down, down on Marie And she goes down, down, down on Marie  She smokes a cigarette, yeah smokes a cigarette That fag I long to be She hits the dancefloor, she LIGHTS up the dancefloor with glow-sticks and    
5823032	Dance	With the killing charm I can identify What's been lost and waiting in front of me all this time Think I give it to the world while I still can give a little more Think I give it to the world because this is our last straw  Who would help if I gave up? A mental nurse or the merry fellows Standing all alone on a big dancefloor Finding my way     
5655409	Dance	Ladies and gentlemen, may I have your attention please? This is the kurhaus manifesto. Don't believe in anything you hear in a song!  Don't believe in anything you read in the booklet of a record!  Don't believe in anything a band says on stage!  A band is not a political organization! musicians are no political leaders!  Never believe in what we say!  Never trust us!  Always think for yourselves.    
9003741	Dance	If you love me, then you've got to let me know If you love me, then you've got to let it show  Hey busy thing, where's your well known appetite? You make me look like a fool on the dancefloor Don't try to act like you ain't got time tonight, Cause there's a lie right there  I see your face when they put my record on    
7948980	Dance	I was surprised to see you turn around When I was playing different sounds on my guitar We were lovers since the day we met Since you said I look like Chet and I said you look like Brett from Suede  But summer is running away from me I wanted to but I can't stay Or go to business school and learn about romance  God bless you business girls    
9524328	Dance	Everything works for you and I'm aching These planes are an ocean that's where we grieve Where we drown, yeah yeah Open the turnstyles and we're racing A bit like the drama that unfolds at Churchill Downs Place your bets, yeah yeah Spend our time shadow boxin' Hoping for knockout  King of the ring is silly but New loves unite, praise the hero king We hit a low like the Titanic    
5695099	Dance	It's 3 15 that time again She leaves her house with her boyfriend You know they're heading for disaster In crash course on the dancefloor Swinging to the beat She leaves in close He doesn't even see Theres that look in her eyes no  So move your feet To the beat of the drama girl I've been dressing down to thrill you And these temptations Lead the real sensations I can feel you at    
38981258	Dance	You were such a shy child Too uncertain for the wild nights of the underground So you huddled into winding lines With the lipstick girls and the boys that chased their favour  Just a whisper on the wind Just a heart that barely knew that it was breaking As you navigated lies With the deft touch of a killer evading capture  On the outside of in Barely seventeen And our minds were on fire    
16257555	Dance	Mr. President Miscellaneous Up'n Away Up'n away, we need a place to hide Gonna get up, gonna get up Up'n away, we gonna fly so high Gonna get up, gonna get up I wanna get away, wanna get up and get away I wanna get away, wanna get up and get away I wanna get away, wanna get up and get away I wanna get away, gonna get up, gonna get up     
815654	Dance	Just vibin Just vibin Just vibin Just vibin  Last night I went to a party the club was jumping and the dancefloor was fad. Partypeople come on let's get on started. The Underdog's here with the brand-new jam.  Listen to the sound Of the voim abloud Let's have up the crouwd To the Underdog sound  Listen to the sound Of the voim abloud Let's have up the crouwd To the Underdog sound  Just vibin - Hanging with my friend Just vibin    
14718662	Dance	I'm a outlaw, I'm the big boss I'm a ganster on the dancefloor I'm a outlaw, I'm the big boss I'm a ganster on the dancefloor  Don't hold back It's nice to see somebody make an effort You know I like it in the streetlights Like I like the spotlight, do you like me?  I l-l-love this track So if you wanna come with me, you should know I'm like, I'm like, I'm like this beat, yes Crazy and infectious, I'm a give my business But boy my resume says "I'm a bad girl"  Closer, baby, look in my eyes, do you recognise me?    
8964886	Dance	I'm in love with a gangster He's got a gun that goes "bang bang bang" I'm in love with a hipster He's got a keychain that clang clang clangs I'm in love with a DJ He plays a song that gets me on the dancefloor I download it when I get home It goes something, something like  I got my drop top (ready) I got my new wave (playing) I've got my ray bans (glaring)    
12437125	Dance	Like an avalanche Rescue me form the dance floor I can`t fight it now Turn it u and turn it loud Hey, whisper in the ear forbidden And  chains no fear And I, I`ll never ever Find such love It`s you It`s you who makes me Wanna touch above Sexy, sexy like a shooting star Hey moving close but don`t go far Hey, go right through my heart tonight Follow me into the light It`s you Never ever hide your love I`m waiting for this night SO we can blow it up And everybody says let`s go I`ve been waiting for this night To show you where we can go.    
8870861	Dance	If you're gonna get paid For playing other people's music You'll probably wanna add some zing And here's one way to do it  And I know that fancy mixing Doesn't always make a good DJ But still, my mom could put a CD in a deck And make it play  "Maps of Reality" By Assemblage 23 Has the same BPM And is in the same key  As the track which you are hearing now It's Beat Match 101 We'll synchronize The song's reprise And then we'll have some fun  Because it's like a paint by numbers Except for the DJ booth Because a pause that lasts two seconds Just sounds sloppy and uncouth    
60661639	Dance	She's just a girl and she's on fire Hotter than her fantasy Lonely like a highway She's living in a world and it's on fire Filled with catastrophe But she knows she can fly away Oh oh oh oh oh She can't put feet on the ground And she's buring it down Oh oh oh oh oh She got her head in the cloud And she's not backing down This girl is on fire X2 She's walking on fire This girl is on fire Pump it Pump it louder x4 Turn on the radio Blast the sterio [ Funtastic wonderful hune thiyo life x2 x2 Aau nachau patali jham jhami rujhera x2  Come on Come on Turn the radio on Its Saturday night and it won't be long Gotta paint my nails Put my high heels on Its Saturday and it won't be long    
18639727	Dance	you got to get on the dancefloor and party all night you got to get on the dancefloor    
398645	Dance	[Kool Keith:] Oh~! No Kooooooooooooooooool, Keith The Personal Album  Been there, before where you're tryin to go You're not the main attraction, why you actin like the show? First let's start with how many people you know You need juice to rock, boost to rock You still drop names occasionally, to advance off your block How many CD's can you stock? You'll be dissapointed with aftershock A inner city person, that think they Woodstock You're over the hill, over the bill Type of pedestrian, to force the look preppie, you can't be Phil The A Street look, don't take you up the hill  [Chorus:] A black kid who think he's white A black kid who think he's whiiii-iiii-iii-ite    
1932964	Dance	Testin my mic one two one two I'm here to entertain yes this means you Don't need no help all by myself I proceed cos you need to enjoy yourself Try to compare? oh don't you dare Cos I'm sweeter than the cream in a french eclair Smoother than the ice in a skatin rink Have I forgotten anything? hm let me think Oh yes I take a pen draw you all in line You'll find that I'm a lyrical mastermind The more you scream, the more I strive So get live and put your body in overdrive Let's check the situation from a serious tip Wanna hear somethin wack? well, this ain't it Cos the beat is def and now you're told So prepare to work out a little rock and roll Lace them shoes, tighten up that belt And beware cos it's somethin that you never felt Cos it's ruffer than ruff, hipper than hip Don't be a drip, let it rip But on the smooth tip    
20168594	Dance	They can imitate you But they can't duplicate you Cause you got something special That makes me wanna taste you I want it all day long I'm addicted like it's wrong I want it all day long I'm addicted like it's wrong  They can imitate you But they can't duplicate you Cause you got something special That makes me wanna taste you I want it all day long I'm addicted like it's wrong I want it all day long I'm addicted like it's wrong  Whatcha gon Whatcha gon do with that dessert  Murder that, murder that Dancefloor, dancefloor  Murder that Murder that Murder that  FEATURED VIDEOWhat's That Line? FEATURED VIDEONew Music Daily FEATURED VIDEO11 Delicious Misheard Lyrics About Food    
